"name","time","lat","lng","altitude","velocity_smooth","grade_smooth"
"China Town - Mictham 26/1/13","5185.00000000000000","51.47970700000000","-0.14873900000000","8.00000000000000","8.25600000000000","-0.80000000000000"
"China Town - Mictham 26/1/13","5208.80000000000000","51.47949600000000","-0.14868800000000","7.70000000000000","7.95300000000000","-1.30000000000000"
"China Town - Mictham 26/1/13","5231.20000000000000","51.47929500000000","-0.14867500000000","7.30000000000000","7.68900000000000","-1.70000000000000"
"China Town - Mictham 26/1/13","5252.50000000000000","51.47910400000000","-0.14864300000000","6.90000000000000","7.29400000000000","-1.80000000000000"
"China Town - Mictham 26/1/13","5272.10000000000000","51.47893000000000","-0.14860700000000","6.50000000000000","6.81600000000000","-1.60000000000000"
"China Town - Mictham 26/1/13","5290.30000000000000","51.47876800000000","-0.14856400000000","6.30000000000000","6.30000000000000","-1.40000000000000"
"China Town - Mictham 26/1/13","5307.60000000000000","51.47861500000000","-0.14852500000000","6.10000000000000","5.91900000000000","-1.30000000000000"
"China Town - Mictham 26/1/13","5324.40000000000000","51.47846400000000","-0.14850400000000","5.90000000000000","5.68500000000000","-1.20000000000000"
"China Town - Mictham 26/1/13","5340.40000000000000","51.47832100000000","-0.14848100000000","5.60000000000000","5.47700000000000","-1.00000000000000"
"China Town - Mictham 26/1/13","5355.70000000000000","51.47819100000000","-0.14841100000000","5.50000000000000","5.20900000000000","-1.10000000000000"
"China Town - Mictham 26/1/13","5375.60000000000000","51.47810500000000","-0.14816000000000","5.40000000000000","5.85300000000000","-1.00000000000000"
"China Town - Mictham 26/1/13","5398.30000000000000","51.47792700000000","-0.14800000000000","5.00000000000000","7.09400000000000","-0.30000000000000"
"China Town - Mictham 26/1/13","5402.10000000000000","51.47790700000000","-0.14804600000000","5.00000000000000","4.43200000000000","-0.20000000000000"
"China Town - Mictham 26/1/13","5432.60000000000000","51.47764400000000","-0.14816500000000","5.20000000000000","5.71600000000000","0.70000000000000"
"China Town - Mictham 26/1/13","5437.70000000000000","51.47760100000000","-0.14819200000000","5.30000000000000","5.92500000000000","0.80000000000000"
"China Town - Mictham 26/1/13","5441.00000000000000","51.47758500000000","-0.14823300000000","5.30000000000000","1.41500000000000","0.80000000000000"
"China Town - Mictham 26/1/13","5444.10000000000000","51.47757100000000","-0.14827100000000","5.40000000000000","0.58300000000000","0.80000000000000"
"China Town - Mictham 26/1/13","5448.70000000000000","51.47755300000000","-0.14833100000000","5.40000000000000","0.38400000000000","0.80000000000000"
"China Town - Mictham 26/1/13","5465.70000000000000","51.47740200000000","-0.14829800000000","5.60000000000000","1.43800000000000","1.10000000000000"
"China Town - Mictham 26/1/13","5474.80000000000000","51.47732100000000","-0.14831200000000","5.70000000000000","4.33800000000000","0.70000000000000"
"China Town - Mictham 26/1/13","5487.10000000000000","51.47721100000000","-0.14833000000000","5.80000000000000","3.56200000000000","0.40000000000000"
"China Town - Mictham 26/1/13","5511.80000000000000","51.47698900000000","-0.14831500000000","5.90000000000000","6.17300000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5526.40000000000000","51.47685800000000","-0.14830500000000","5.80000000000000","6.55400000000000","-0.40000000000000"
"China Town - Mictham 26/1/13","5537.10000000000000","51.47676600000000","-0.14825700000000","5.70000000000000","4.22700000000000","-0.70000000000000"
"China Town - Mictham 26/1/13","5546.10000000000000","51.47668600000000","-0.14825600000000","5.60000000000000","3.27800000000000","-0.70000000000000"
"China Town - Mictham 26/1/13","5553.40000000000000","51.47662000000000","-0.14825900000000","5.60000000000000","2.70900000000000","-0.60000000000000"
"China Town - Mictham 26/1/13","5558.40000000000000","51.47657600000000","-0.14824800000000","5.60000000000000","2.05100000000000","-1.10000000000000"
"China Town - Mictham 26/1/13","5562.40000000000000","51.47654300000000","-0.14822500000000","5.50000000000000","1.28000000000000","-0.60000000000000"
"China Town - Mictham 26/1/13","5566.50000000000000","51.47653800000000","-0.14816600000000","5.40000000000000","1.16200000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5570.70000000000000","51.47653100000000","-0.14822500000000","5.50000000000000","0.82900000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5573.70000000000000","51.47651700000000","-0.14826300000000","5.50000000000000","0.65700000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5577.90000000000000","51.47648500000000","-0.14823100000000","5.50000000000000","0.66000000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5582.50000000000000","51.47644400000000","-0.14822400000000","5.50000000000000","0.87800000000000","-0.80000000000000"
